iT;t;p;PU
0;0
0;0
1;0.0008
1;0.0008
2;0.002
2;0.002
3;0.002
3;0.002
4;0.003
4;0.003
5;0.004
5;0.004
6;0.005
6;0.005
7;0.005
7;0.005
8;0.006
8;0.006
9;0.007
9;0.007
