dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;1.570796326794897;2.467401100272339;0.01777777777777779;0.9930442196478073;0.5773502691896257;0.03079201435678007;0.5377793176137222;0.9314611013666874
