dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;1.570796326794897;2.467401100272339;2;95.75877758174585;0.5984923598859115;0.5773502691896258;1.036619175264196;0.9068996821171088;0.0004500000000000615;0;0.9314611013666874;-11.28958297273126
