dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.07853981633974483;0.006168502750680848;2;7.379464914313206;0.5765206964307192;0.5773502691896258;0.9985631378329987;0.04534498410585544;0.0703125;0;0.9998299233737811;0.1267001028042669
