iT;t;p1;p2
0;0;0;-0.0007071067811860605
1;0.00078125;4.529841760813724e-05;-0.0006743502249628362
2;0.0015625;9.049158502117884e-05;-0.0006402166369298356
3;0.00234375;0.0001354972764481014;-0.0006047688429862318
4;0.003125;0.0001802137950047229;-0.0005680863858591085
5;0.00390625;0.0002245573110485566;-0.0005302391503513111
6;0.004687500000000001;0.0002684297787830776;-0.0004913099900356124
7;0.005468750000000001;0.0003117471593456381;-0.0004513747751298069
8;0.00625;0.0003544152500035124;-0.0004105194214874548
9;0.00703125;0.0003963510255683407;-0.0003688247844850896
10;0.0078125;0.0004374644370182068;-0.0003263794623853754
11;0.008593750000000001;0.0004776745567869511;-0.0002832683468295726
12;0.009375000000000001;0.000516895879494162;-0.0002395822365724598
13;0.01015625;0.0005550505428861166;-0.0001954091473210913
14;0.0109375;0.0005920580234184549;-0.0001508415179462948
15;0.01171875;0.0006278443922201404;-0.0001059696028581432
16;0.0125;0.0006623345693636413;-6.088686167762109e-05
17;0.01328125;0.0006954593386763007;-1.56849236736889e-05
18;0.0140625;0.0007271495295450828;2.954239297347763e-05
19;0.01484375;0.0007573413365632101;7.47029293173303e-05
20;0.015625;0.0007859719521729856;0.0001197031996222601
21;0.01640625;0.0008129836031851784;0.0001644513421342708
22;0.0171875;0.0008383202742819168;0.0002088549112522741
23;0.01796875;0.0008619307719588201;0.0002528231495671207
24;0.01875;0.0008837662672643393;0.0002962653656383433
25;0.01953125;0.0009037826214262167;0.0003390926915987317
26;0.0203125;0.0009219385426210161;0.0003812169007020808
27;0.02109375;0.0009381973500421735;0.0004225517744513732
28;0.021875;0.0009525255894550354;0.0004630122494321161
29;0.02265625;0.0009648943692324488;0.0005025154870478823
30;0.0234375;0.0009752783178191747;0.0005409802661112431
31;0.02421875;0.0009836565920947275;0.000578327825035861
32;0.025;0.0009900120884170367;0.0006144814367871731
33;0.02578125;0.000994332199237154;0.000649367076063451
34;0.0265625;0.0009966082110986461;0.0006829131284636484
35;0.02734375;0.0009968358668629661;0.000715050922105244
36;0.028125;0.0009950149003270779;0.0007457145344475671
37;0.02890625;0.0009911494473878216;0.0007748412187720532
38;0.0296875;0.0009852476796246869;0.0008023712835468661
39;0.03046875;0.0009773220971571086;0.0008282484438071453
40;0.03125;0.0009673892326463828;0.0008524197733034572
41;0.03203125;0.0009554698507902987;0.0008748360435735473
42;0.0328125;0.0009415887014984036;0.0008954518174869007
43;0.03359375;0.0009257746450627261;0.0009142259107587353
44;0.034375;0.0009080604385477877;0.0009311217278082038
45;0.03515625;0.0008884828012378419;0.0009461078286403788
46;0.0359375;0.0008670822226000988;0.0009591581053124778
47;0.03671875;0.000843902979007301;0.0009702514579475973
48;0.03750000000000001;0.0008189929545672686;0.0009793701503440387
49;0.03828125;0.0007924036180459854;0.0009864967899799618
50;0.0390625;0.0007641898505607968;0.0009916101643708921
51;0.03984375;0.0007344098896040424;0.0009946817782353415
52;0.040625;0.0007031251593677248;0.0009956757169857155
53;0.04140625000000001;0.0006704001885130612;0.0009945548249500763
54;0.0421875;0.0006363024429932313;0.0009912939305286271
55;0.04296875;0.0006009022284827854;0.0009858969669464081
56;0.04375;0.0005642725367579259;0.0009784100176087422
57;0.04453125;0.0005264889600948662;0.0009689205177467857
58;0.04531250000000001;0.0004876295876965741;0.0009575364512905554
59;0.04609375;0.0004477749829554037;0.0009443493920358984
60;0.046875;0.0004070081684524969;0.0009293969765712971
61;0.04765625;0.0003654146564561718;0.0009126466164646746
62;0.0484375;0.0003230823879008918;0.0008940157978213391
63;0.04921875000000001;0.0002801014798145236;0.0008734255039598792
64;0.05;0.0002365635347814532;0.000850861256670517
65;0.05078125;0.0001925603629812637;0.000826406104909741
66;0.0515625;0.0001481820561699957;0.0008002217261794914
67;0.05234375;0.0001035147531001712;0.000772484281369543
68;0.05312500000000001;5.863884992625874e-05;0.0007433122761964719
69;0.05390625;1.362885129007433e-05;0.0007127323929550281
70;0.0546875;-3.144397819293468e-05;0.0006807065065489343
71;0.05546875;-7.650567356904502e-05;0.0006472020315292562
72;0.05625;-0.0001214713633574623;0.0006122569883397469
73;0.05703125000000001;-0.0001662376387563806;0.0005759945774722533
74;0.0578125;-0.0002106796300843901;0.0005385788629064335
75;0.05859375;-0.0002546564605108869;0.0005001465942405047
76;0.059375;-0.0002980259625170826;0.0004607667996970121
77;0.06015625;-0.0003406649321429237;0.0004204564115207176
78;0.06093750000000001;-0.0003824868424392965;0.0003792354723312503
79;0.06171875;-0.000423447578826502;0.0003371755488115013
80;0.0625;-0.000463533420049013;0.0002944036276555076
81;0.06328125;-0.0005027336045653404;0.0002510625194675715
82;0.06406250000000001;-0.0005410088083408481;0.0002072641966879018
83;0.06484375000000001;-0.0005782713669517154;0.0001630751103463505
84;0.065625;-0.0006143892057358848;0.000118542108660525
85;0.06640625;-0.0006492137326616404;7.37323392362062e-05
86;0.0671875;-0.0006826182488960814;2.875123243332685e-05
87;0.06796875000000001;-0.0007145260635722175;-1.627456983745408e-05
88;0.06875000000000001;-0.0007449121066504933;-6.123036079467661e-05
89;0.06953125;-0.0007737769204625994;-0.0001060315025703555
90;0.0703125;-0.0008011087430774447;-0.0001506124045044998
91;0.07109375;-0.0008268570324192598;-0.0001949001232909116
92;0.07187500000000001;-0.0008509335354331899;-0.000238798715545272
93;0.07265625000000001;-0.0008732390279571215;-0.0002821974678408878
94;0.0734375;-0.0008936970503903768;-0.0003249924504477045
95;0.07421875;-0.0009122719772130948;-0.0003670997302833711
96;0.07500000000000001;-0.0009289604667477153;-0.00040844912022294
97;0.07578125000000001;-0.0009437643492795661;-0.0004489671511267564
98;0.07656250000000001;-0.0009566655435567855;-0.0004885671004376489
99;0.07734375;-0.0009676206784812771;-0.0005271548433847783
100;0.078125;-0.0009765774293130863;-0.0005646428873054294
101;0.07890625000000001;-0.0009834984123820805;-0.0006009580049127786
102;0.07968750000000001;-0.0009883740780545242;-0.0006360360519344491
103;0.08046875000000001;-0.0009912160949352253;-0.0006698109845819999
104;0.08125;-0.0009920385165181262;-0.0007022098769933411
105;0.08203125;-0.0009908427773310296;-0.0007331581944223823
106;0.08281250000000001;-0.0009876178646724535;-0.0007625887676537482
