dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.07853981633974483;0.006168502750680848;0.5882352941176475;0.5639628674312738;0.5773502691896257;1.018853416216988;0.5772520754036954;0.9998299233737811
