dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.3141592653589793;0.09869604401089357;0.5882352941176469;0.5830921076949738;0.5773502691896257;1.018853416216986;0.57577916861474;0.9972787739804972
