dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.3141592653589793;0.09869604401089357;2;7.369386643442494;0.5757333315189448;0.5773502691896258;0.9971993818017083;0.1813799364234218;0.0703125;0;0.9972787739804972;0.007960881236046546
