dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.4188790204786391;0.1754596337971441;0.5999999999999999;0.5821610969578059;0.5773502691896257;1.039230484541326;0.5745390384286497;0.9951308054901891
