dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.4188790204786391;0.1754596337971441;2;8.207891086587185;0.3847448946837743;0.5773502691896258;0.6663977055450339;0.241839915231229;0.02531250000000007;0;0.9951308054901891;33.03415974377614
