dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.6981317007977318;0.4873878716587337;0.72;0.6926989360256983;0.5773502691896257;1.247076581449592;0.5695347561475566;0.9864631343239191
