dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.6283185307179586;0.3947841760435743;2;8.989984574218548;0.1404685089721648;0.5773502691896258;0.2432985944032341;0.3627598728468435;0.002812500000000107;0;0.9890339030045333;75.4003787267423
