dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.6283185307179586;0.3947841760435743;0.03571428571428574;0.6264926728920714;0.5773502691896257;0.06185895741317424;0.5710189901373335;0.9890339030045333
