dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2513274122871835;0.0631654681669719;2;7.365228731216335;0.5754084946262762;0.5773502691896258;0.9966367477994336;0.1451039491387374;0.0703125;0;0.9982584153475182;0.1624496746686743
