dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.1047197551196598;0.01096622711232151;0.5882352941176475;0.6088583892104055;0.5773502691896257;1.018853416216988;0.5771757024590829;0.9996976415533886
