dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.6283185307179586;0.3947841760435743;0.5714285714285713;0.5832183563012122;0.5773502691896257;0.9897433186107868;0.5710201169823516;0.9890358547573568
