dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.2855993321445267;0.08156697852139966;0.09361702127659582;0.500780180073822;0.5773502691896257;0.1621494373043206;0.5760425017569983;0.9977348803622055
