dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2855993321445267;0.08156697852139966;2;4.340960795615203;0.1492205273492726;0.5773502691896258;0.2584575349011613;0.1648908512940198;0.01361250000000003;0;0.9977348803622055;74.09556987650528
