dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.07853981633974483;0.006168502750680848;2;1.154000989193184;0.144250123649148;0.5773502691896258;0.2498485431584171;0.04534498410585544;0.1799999999999999;0;0.9998369801800834;75.01107199361478
