dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.07853981633974483;0.006168502750680848;0.5714285714285718;0.5879977208940468;0.5773502691896257;0.9897433186107878;0.5772561496527137;0.9998369801800834
