dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.3141592653589793;0.09869604401089357;0.1025641025641026;0.6937880999575092;0.5773502691896257;0.1776462366737311;0.5757677311378072;0.9972589636893392
