dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.3141592653589793;0.09869604401089357;2;4.634012756374815;0.144812898636713;0.5773502691896258;0.2508232980301087;0.1813799364234218;0.01124999999999998;0;0.9972589636893392;74.84872965170521
