dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.1570796326794897;0.02467401100272339;0.5714285714285713;0.5705425839207809;0.5773502691896257;0.9897433186107868;0.5769737910419773;0.9993479207203336
