x_phys_m;p_rms_Pa
0;-3.98;1.115658545417697e-05
1;-3.94;6.064317762745013e-06
2;-3.9;1.116779436066181e-05
3;-3.86;1.948292120962775e-05
4;-3.82;2.43549646110023e-05
5;-3.78;2.575050679987764e-05
6;-3.74;2.691163923494884e-05
7;-3.7;2.749724240197973e-05
8;-3.66;2.450087023401842e-05
9;-3.62;1.975265674523922e-05
10;-3.58;1.553743114711296e-05
11;-3.54;1.498351864728148e-05
12;-3.5;1.854042097982867e-05
13;-3.46;2.049085918150374e-05
14;-3.42;2.327711710339402e-05
15;-3.38;2.734841857403638e-05
16;-3.34;2.835028070871259e-05
17;-3.3;2.684288864142461e-05
18;-3.26;2.466202075342282e-05
19;-3.22;2.175723110866925e-05
20;-3.18;2.014391109427625e-05
21;-3.14;2.157227012628415e-05
22;-3.1;2.308373591791356e-05
23;-3.06;2.339478287226059e-05
24;-3.02;2.618935587317171e-05
25;-2.98;3.171814764229378e-05
26;-2.94;3.23170844447281e-05
27;-2.9;2.841859511434782e-05
28;-2.86;2.623867159218664e-05
29;-2.82;2.41010362910586e-05
30;-2.78;2.399522079549251e-05
31;-2.74;3.158245402342166e-05
32;-2.7;3.428299937333663e-05
33;-2.66;3.101452705057986e-05
34;-2.62;3.146338468546803e-05
35;-2.58;3.263661266561617e-05
36;-2.54;3.142460919491166e-05
37;-2.5;3.263016838270344e-05
38;-2.46;3.370711172215577e-05
39;-2.42;3.418389032807572e-05
40;-2.38;3.712567695094842e-05
41;-2.34;3.92254087776221e-05
42;-2.3;3.815061430918182e-05
43;-2.26;3.674557299006773e-05
44;-2.22;3.731648797946042e-05
45;-2.18;3.860822855406454e-05
46;-2.14;4.035863730757233e-05
47;-2.1;4.405819703837093e-05
48;-2.06;4.309266649245901e-05
49;-2.02;4.004931494880468e-05
50;-1.98;4.284865315968176e-05
51;-1.94;4.504493212762767e-05
52;-1.9;4.776996663901534e-05
53;-1.86;5.977076352820289e-05
54;-1.82;6.072806073815349e-05
55;-1.78;4.813439784744007e-05
56;-1.74;4.383536092606363e-05
57;-1.7;4.321632168760092e-05
58;-1.66;4.430071241741972e-05
59;-1.62;6.175651321871917e-05
60;-1.58;7.126652394142823e-05
61;-1.54;6.76908800038311e-05
62;-1.5;6.712103360109841e-05
63;-1.46;6.875818793118523e-05
64;-1.42;6.632177074146608e-05
65;-1.38;6.345722219605271e-05
66;-1.34;6.390334979064898e-05
67;-1.3;6.599855666338881e-05
68;-1.26;7.250476387110646e-05
69;-1.22;8.679130456082303e-05
70;-1.18;8.653287177778812e-05
71;-1.14;7.812055812566318e-05
72;-1.1;8.730854419704672e-05
73;-1.06;0.0001001132006352343
74;-1.02;0.0001094366253292295
75;-0.98;0.0001244893442447489
76;-0.9399999999999999;0.0001105963066672138
77;-0.8999999999999999;7.468656266986484e-05
78;-0.8599999999999999;8.315658768265384e-05
79;-0.8199999999999998;0.0001066772574182925
80;-0.7799999999999998;0.00012684530046816
81;-0.7400000000000002;0.000168868350802546
82;-0.7000000000000002;0.0001845956804053029
83;-0.6600000000000001;0.0001685307714988161
84;-0.6200000000000001;0.000164496083121152
85;-0.5800000000000001;0.0001707135593462047
86;-0.54;0.0001778532013689944
87;-0.5;0.0001982441758868233
88;-0.46;0.000219352483338138
89;-0.4199999999999999;0.0002301186380271545
90;-0.3799999999999999;0.000243470618599168
91;-0.3399999999999999;0.0003422539888200309
92;-0.2999999999999998;0.0004476872235993638
93;-0.2599999999999998;0.0005357781265624378
94;-0.2200000000000002;0.0005890795746946276
95;-0.1800000000000002;0.0006119470825820581
96;-0.1400000000000001;0.0007993019852671753
97;-0.1000000000000001;0.001169661225338316
98;-0.06000000000000005;0.001363501613215962
99;-0.02000000000000002;0.001363501613221348
100;0.01999999999999957;0.0013635016132216
101;0.05999999999999961;0.001363501613216719
102;0.09999999999999964;0.001169661225317662
103;0.1399999999999997;0.0007993019852008802
104;0.1799999999999997;0.0006119470824746016
105;0.2199999999999998;0.0005890795745068875
106;0.2599999999999998;0.0005357781263320528
107;0.2999999999999998;0.0004476872234000289
108;0.3399999999999999;0.0003422539886412492
109;0.3799999999999999;0.0002434706185302128
110;0.4199999999999999;0.0002301186380842065
111;0.46;0.0002193524833890903
112;0.5;0.0001982441758675962
