dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.3141592653589793;0.09869604401089357;2;6.131335545995084;0.3832084716246928;0.5773502691896258;0.6637365427447842;0.1813799364234218;0.04499999999999993;0;0.997266770700633;33.44443410277533
