dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.4188790204786391;0.1754596337971441;2;6.101964496073087;0.143014792876713;0.5773502691896258;0.2477088874964065;0.241839915231229;0.006328125000000018;0;0.9951264140463363;75.10779695926428
