dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.4188790204786391;0.1754596337971441;0.06250000000000006;0.5915517243431905;0.5773502691896257;0.1082531754730549;0.5745365030273593;0.9951264140463363
