dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.2855993321445267;0.08156697852139966;0.1629629629629629;0.5673167045545663;0.5773502691896257;0.282260131603817;0.5760479556868855;0.997744326845871
