dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2855993321445267;0.08156697852139966;2;8.178536969571345;0.56227441665803;0.5773502691896258;0.9738878574478601;0.1648908512940198;0.05445000000000011;0;0.997744326845871;2.391040345318463
