dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.1256637061435917;0.01579136704174297;2;1.845939929136945;0.1442140569638238;0.5773502691896258;0.2497860738269751;0.07255197456936871;0.0703125;0;0.9995646038368795;75.01051229023531
