dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.1256637061435917;0.01579136704174297;0.5882352941176475;0.5775972260650328;0.5773502691896257;1.018853416216988;0.577098893097644;0.9995646038368795
