dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2094395102393196;0.04386490844928604;2;7.382137526212526;0.5767294942353536;0.5773502691896258;0.9989247862391342;0.1209199576156145;0.0703125;0;0.9987905662135543;-0.01343825523789643
