dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.4188790204786391;0.1754596337971441;0.6000000000000005;0.5958523236160999;0.5773502691896257;1.039230484541327;0.5745365030273593;0.9951264140463363
