dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.179519580205131;0.03222727967702647;0.1372549019607844;0.5672180320492923;0.5773502691896257;0.2377324637839638;0.5768343442075909;0.9991063917182217
