dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.179519580205131;0.03222727967702647;2;2.63693103630763;0.1442071660480735;0.5773502691896258;0.2497741384107849;0.103645677956241;0.03445312499999997;0;0.9991063917182217;75.00024617185827
