dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.3141592653589793;0.09869604401089357;0.5714285714285718;0.5958528327389622;0.5773502691896257;0.9897433186107878;0.5757677311378072;0.9972589636893392
