iT;t;p1;p2
0;0;0.0006310879443294728;-0.0009790840876784429
1;0.00078125;0.0007441198847457052;-0.0009986729231313593
2;0.0015625;0.0008384416611152714;-0.000993519113338226
3;0.00234375;0.0009120517194352702;-0.000963867067972191
4;0.003125;0.0009628940518709494;-0.0009104138396616291
5;0.00390625;0.0009899842603415948;-0.0008345785456057319
6;0.004687500000000001;0.0009924765457214467;-0.0007382108958917058
7;0.005468750000000001;0.000970534050786053;-0.0006237719210022232
8;0.00625;0.00092456801220416;-0.0004940705205568844
9;0.00703125;0.0008558986500492263;-0.0003523729836383714
10;0.0078125;0.000766124257342254;-0.0002021622042322246
11;0.008593750000000001;0.0006576118778447727;-4.719308055780996e-05
12;0.009375000000000001;0.0005329659100390527;0.0001087266376231946
13;0.01015625;0.0003953827131521857;0.000261718512186687
14;0.0109375;0.0002481979250659369;0.0004080289222246813
15;0.01171875;9.513523881809798e-05;0.0005440331602888092
16;0.0125;-6.00807911196434e-05;0.0006664035097978598
17;0.01328125;-0.0002135548274293578;0.000772121145119764
18;0.0140625;-0.0003615500382488832;0.0008586124699422237
19;0.01484375;-0.0005003731265611279;0.0009237568230195827
20;0.015625;-0.0006266494570406989;0.0009659873480839772
21;0.01640625;-0.0007372422907681316;0.0009842852213334677
22;0.0171875;-0.0008294752892761353;0.0009782428149221331
23;0.01796875;-0.0009010686094803294;0.0009480383153240765
24;0.01875;-0.0009503095401008494;0.0008944610795241991
25;0.01953125;-0.0009759917875254444;0.0008188638878358103
26;0.0203125;-0.0009775353771336601;0.0007231528654585907
27;0.02109375;-0.0009549193467990558;0.0006097179470668998
28;0.021875;-0.0009087532867710577;0.0004813922245600229
29;0.02265625;-0.0008401976113750459;0.0003413642224154972
30;0.0234375;-0.0007509908945146122;0.0001931137311616113
31;0.02421875;-0.0006433557170621943;4.03119526531821e-05
32;0.025;-0.0005199879496718029;-0.0001132574697430153
33;0.02578125;-0.0003839496514250933;-0.0002638026741405652
34;0.0265625;-0.0002386283382730454;-0.0004076077251060785
35;0.02734375;-8.762131536806622e-05;-0.0005411326165058318
36;0.028125;6.532553966616086e-05;-0.0006610928634387837
37;0.02890625;0.0002164354903000158;-0.0007645467360670125
38;0.0296875;0.000361972250504267;-0.0008489612022511182
39;0.03046875;0.0004983519987006604;-0.0009122785703088599
40;0.03125;0.0006222143097523009;-0.0009529609257972956
41;0.03203125;0.0007305204845076681;-0.0009700299940079397
42;0.0328125;0.0008206144069307761;-0.0009630851255826718
43;0.03359375;0.0008902999334466275;-0.0009323149308178149
44;0.034375;0.0009378835683152225;-0.0008784911760850223
45;0.03515625;0.0009622252473485511;-0.0008029593060812627
46;0.0359375;0.000962757002352258;-0.0007076166210278299
47;0.03671875;0.000939503732950203;-0.0005948852093959523
48;0.03750000000000001;0.0008930747891737447;-0.0004676633474785403
49;0.03828125;0.0008246540011475635;-0.0003292501408842201
50;0.0390625;0.0007359640930320015;-0.0001832263648854489
51;0.03984375;0.0006292280605740719;-3.330010599639749e-05
52;0.040625;0.0005071092874002527;0.0001168622725387885
53;0.04140625000000001;0.0003726490692063977;0.0002637682526029013
54;0.0421875;0.0002291879677966356;0.0004041498771618695
55;0.04296875;8.028651642674895e-05;0.0005349125831716788
56;0.04375;-7.036483240678477e-05;0.0006530278805588366
57;0.04453125;-0.0002190338771985332;0.0007554649312262329
58;0.04531250000000001;-0.0003620408804472195;0.0008392686719258433
59;0.04609375;-0.000495848989894013;0.0009018203157772299
60;0.046875;-0.0006171571528121644;0.0009412018724859058
61;0.04765625;-0.000722987002702169;0.0009564848808753863
62;0.0484375;-0.0008107664600289947;0.0009477706231954713
63;0.04921875000000001;-0.0008783993652812403;0.0009159358805490522
64;0.05;-0.0009243185649433011;0.0008622284633911899
65;0.05078125;-0.0009475109832899567;0.0007879687989675766
66;0.0515625;-0.0009475149304582787;0.0006945567529546172
67;0.05234375;-0.0009243909606857441;0.0005837673577078165
68;0.05312500000000001;-0.0008786840706773468;0.0004580989714756503
69;0.05390625;-0.0008113964669372764;0.0003208791189686135
70;0.0546875;-0.0007239923273204008;0.0001760025907834152
