dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.2094395102393195;0.04386490844928603;0.5714285714285714;0.5792323843360003;0.5773502691896257;0.989743318610787;0.5766576031045438;0.9988002671479583
