dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2094395102393195;0.04386490844928603;2;6.137009235673587;0.5753446158443988;0.5773502691896258;0.9965261065036962;0.1209199576156145;0.1012500000000001;0;0.9988002671479583;0.227689230676309
