iT;t;p1;p2
0;0;0.0009510565162903123;0.0005877852522812813
1;0.00078125;0.000907034620299614;0.0006806171890342805
2;0.0015625;0.0008498303725193383;0.000763466917878422
3;0.00234375;0.000780256580920077;0.000835198044586394
4;0.003125;0.0006993553870752629;0.0008947063290381467
5;0.00390625;0.000608286504420566;0.0009411898240782814
6;0.004687500000000001;0.0005084020356123262;0.000973918845678175
7;0.005468750000000001;0.0004011394434605285;0.0009924763357452722
8;0.00625;0.0002880835553595615;0.0009965453306601071
9;0.00703125;0.0001708645126267651;0.0009861213209121529
10;0.0078125;5.120904589367219e-05;0.000961314607222987
11;0.008593750000000001;-6.915606986189635e-05;0.0009225365529009312
12;0.009375000000000001;-0.0001884613073141534;0.0008703147834778602
13;0.01015625;-0.0003049847038070125;0.0008054553841079554
14;0.0109375;-0.0004170155551845608;0.0007288694474751805
15;0.01171875;-0.000522937679626786;0.000641713435975867
16;0.0125;-0.0006211974222996677;0.000545226094598345
17;0.01328125;-0.0007103790284654003;0.0004408493516368454
18;0.0140625;-0.0007891750210378462;0.0003300750681268658
19;0.01484375;-0.0008564529237918138;0.0002145489753375942
20;0.015625;-0.0009112263014348744;9.592711972396095e-05
21;0.01640625;-0.0009527122305607244;-2.403457119726226e-05
22;0.0171875;-0.0009803015814718995;-0.0001436138825704768
23;0.01796875;-0.0009936068595548188;-0.0002610441381168331
24;0.01875;-0.0009924306495526654;-0.0003746364058046041
25;0.01953125;-0.0009768037258018683;-0.00048270821098076
26;0.0203125;-0.0009469509550904653;-0.0005836918225280963
27;0.02109375;-0.0009033198823629019;-0.0006760688201447244
28;0.021875;-0.0008465437761818367;-0.0007584749867385619
29;0.02265625;-0.0007774612143428518;-0.0008296636602035841
30;0.0234375;-0.0006970763265093813;-0.0008886377878062138
31;0.02421875;-0.0006065701642775685;-0.0009346463146155452
32;0.025;-0.0005072584088473511;-0.0009672796755290213
33;0.02578125;-0.000400595272215772;-0.0009863465847619979
34;0.0265625;-0.000288128726980277;-0.0009917604223759282
