dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.2094395102393195;0.04386490844928603;0.09677419354838719;0.5763883719583088;0.5773502691896257;0.1676178200873109;0.5766474614993817;0.9987827013725472
