dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2094395102393195;0.04386490844928603;2;3.078370833151949;0.1442986328039976;0.5773502691896258;0.2499325634792489;0.1209199576156145;0.02531250000000007;0;0.9987827013725472;74.97628231488325
