dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.6283185307179586;0.3947841760435743;2;75.54349894602387;5.901835855158115;0.5773502691896258;10.22227955906557;0.3627598728468435;0.0703125;0;0.9891150959219892;-933.4772567126799
