iT;t;p1;p2
0;0;0;0
1;0.00078125;-0.000339355864925892;-0.000339355864925892
2;0.0015625;-0.0006298257604430545;-0.0006298257604430545
3;0.00234375;-0.0008401781743850732;-0.0008401781743850732
4;0.003125;-0.0009399805561345903;-0.0009399805561345903
5;0.00390625;-0.000921548524705334;-0.000921548524705334
6;0.004687500000000001;-0.0007848406203083868;-0.0007848406203083868
7;0.005468750000000001;-0.0005513083613853571;-0.0005513083613853571
8;0.00625;-0.0002487833702070929;-0.0002487833702070929
9;0.00703125;8.141263857396551e-05;8.141263857396551e-05
10;0.0078125;0.0003992061615160006;0.0003992061615160006
11;0.008593750000000001;0.0006626384963722859;0.0006626229162187275
12;0.009375000000000001;0.0008405265865197481;0.0008403361749515169
13;0.01015625;0.0009104311396125315;0.0009092261798529458
14;0.0109375;0.0008679571633789843;0.0008627743871935914
15;0.01171875;0.0007237416457428479;0.0007068803919537457
16;0.0125;0.0005070754569775696;0.0004632513290440934
17;0.01328125;0.000256600753115587;0.0001627695731682858
18;0.0140625;1.295794342392279e-05;-0.0001552382217657092
19;0.01484375;-0.00019737742968573;-0.0004509302212015123
20;0.015625;-0.0003681016814516624;-0.0006864871386763599
21;0.01640625;-0.0005119444043460437;-0.0008330867333582621
22;0.0171875;-0.000642099869201047;-0.0008725395575493166
23;0.01796875;-0.0007537636123076178;-0.000801191107990841
24;0.01875;-0.0008144683182096438;-0.0006287693764049133
25;0.01953125;-0.0007793055029348276;-0.0003783323151765216
26;0.0203125;-0.0006192323524798363;-8.207113291064159e-05
27;0.02109375;-0.0003466354094052803;0.0002218939926266709
28;0.021875;-1.478542725332469e-05;0.0004953815712239398
29;0.02265625;0.0003064055491874266;0.0007044279537634185
30;0.0234375;0.000562740881590192;0.0008245654120401012
31;0.02421875;0.0007304507701943899;0.0008436667117348405
32;0.025;0.0008083200581677373;0.0007642080663329881
33;0.02578125;0.0007985176531413646;0.0006022361203577019
34;0.0265625;0.0006980774280115535;0.0003846086416767017
35;0.02734375;0.0005067865213034868;0.000143069642096331
36;0.028125;0.0002419490971927492;-9.228234124141938e-05
37;0.02890625;-5.784404629594064e-05;-0.0002993692349688596
38;0.0296875;-0.0003441463958491416;-0.00046681253542071
39;0.03046875;-0.0005760758644343391;-0.0005922997739132065
40;0.03125;-0.0007290376456451969;-0.0006763347400374186
41;0.03203125;-0.0007917726707091787;-0.0007153150229047847
42;0.0328125;-0.0007594310869656812;-0.0006979106600617039
43;0.03359375;-0.0006327628674807782;-0.0006087150130709535
44;0.034375;-0.0004234896624135822;-0.0004381077617047898
45;0.03515625;-0.0001584200682797624;-0.0001936416541138896
46;0.0359375;0.0001244499745371286;9.462210701409881e-05
47;0.03671875;0.0003857450748546397;0.0003791501264762094
48;0.03750000000000001;0.000593251037353184;0.0006092169586311986
49;0.03828125;0.0007244284353024946;0.0007469723707617958
50;0.0390625;0.0007651689483706528;0.0007770693175552878
51;0.03984375;0.0007097532090362316;0.0007056004742844378
52;0.040625;0.0005635841141823524;0.0005514542319118239
53;0.04140625000000001;0.0003453891976217467;0.0003372393673150023
54;0.0421875;8.512097837713857e-05;8.57958968966462e-05
55;0.04296875;-0.0001821302244388789;-0.0001776880071884079
56;0.04375;-0.0004225886504051838;-0.0004228422152543013
57;0.04453125;-0.0006075506480434947;-0.0006159692532916475
58;0.04531250000000001;-0.0007150485272541117;-0.0007273912209469319
59;0.04609375;-0.0007315376548164445;-0.0007401753967981978
60;0.046875;-0.000654537671834987;-0.0006546741143089699
61;0.04765625;-0.0004942920118628535;-0.0004866819875617996
62;0.0484375;-0.0002726595775008415;-0.0002615282405349717
63;0.04921875000000001;-1.908579652081243e-05;-8.45164982213949e-06
64;0.05;0.0002340842013412232;0.0002423948590027673
65;0.05078125;0.000455541674515795;0.0004612673378990924
66;0.0515625;0.0006179002607920361;0.0006209675720674567
67;0.05234375;0.0007007525345034081;0.0007007401357744431
68;0.05312500000000001;0.0006936191253529006;0.000690422444543704
69;0.05390625;0.0005980213156241612;0.0005924446186327258
70;0.0546875;0.0004271532862427799;0.0004207761043896122
71;0.05546875;0.0002036579246851033;0.0001979512600397963
72;0.05625;-4.383203702673199e-05;-4.807135780841538e-05
73;0.05703125000000001;-0.0002840112450697536;-0.0002866332076640295
74;0.0578125;-0.0004864783790556733;-0.0004873918991870596
