dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.7853981633974483;0.6168502750680849;0.02666666666666669;1.088732914850974;0.5773502691896257;0.04618802153517011;0.5674575763694506;0.9828653534117848
