dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.7853981633974483;0.6168502750680849;2;10.21286130129355;0.1276607662661694;0.5773502691896258;0.2211149333061804;0.4534498410585544;0.001800000000000024;0;0.9828653534117848;77.50302902237503
