dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.299199300341885;0.08952022132507352;0.1135135135135136;0.6508341501794347;0.5773502691896257;0.1966111727510619;0.5759149192631736;0.9975139010007448
