dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.299199300341885;0.08952022132507352;2;4.348542138249739;0.1426865389113196;0.5773502691896258;0.2471403349505591;0.172742796593735;0.01240312500000007;0;0.9975139010007448;75.22437184057101
