dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;1.256637061435917;1.579136704174297;0.01724137931034484;0.7126669565403435;0.5773502691896257;0.02986294495808412;0.5520248712692025;0.9561351240799277
