dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;1.256637061435917;1.579136704174297;2;97.49349671511355;0.7616679430868246;0.5773502691896258;1.31924757592286;0.725519745693687;0.0007031250000000266;0;0.9561351240799277;-37.97710623719102
