dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.7853981633974483;0.6168502750680849;2;14.36119961966778;0.3590299904916945;0.5773502691896258;0.6218581849725857;0.4534498410585544;0.007200000000000095;0;0.9828666025335918;36.73015408504205
