iT;t;p1;p2
0;0;0.0007071067813058106;-0.001000000000021354
1;0.00078125;0.0009267468634277519;-0.0009023692395378664
2;0.0015625;0.0009648145834262322;-0.0006288125401117857
3;0.00234375;0.0008149878887309113;-0.0002329672195600096
4;0.003125;0.0005059523646859058;0.0002077513865827995
5;0.00390625;9.905867379700338e-05;0.0006072822439288453
6;0.004687500000000001;-0.0003269614878102326;0.0008877309459383771
7;0.005468750000000001;-0.0006881608089296757;0.00099455046556803
8;0.00625;-0.0009149445801289364;0.0009071566464532073
9;0.00703125;-0.0009624868041531915;0.0006428882498947056
10;0.0078125;-0.0008225404839616126;0.0002535728262624085
11;0.008593750000000001;-0.0005219315726279205;-0.0001846420108956674
12;0.009375000000000001;-0.0001202966085263786;-0.0005861631790911777
13;0.01015625;0.000304584763218448;-0.0008726266932749618
14;0.0109375;0.0006690474761465263;-0.0009880871182588178
15;0.01171875;0.0009027836197124846;-0.0009098757903558407
16;0.0125;0.0009596771072040154;-0.0006531921988184307
17;0.01328125;0.0008296138204855196;-0.0002686971521133804
18;0.0140625;0.0005376377365233035;0.0001667797873731539
19;0.01484375;0.0001418110072629967;0.0005654912791660156
20;0.015625;-0.0002808946151233726;0.0008477837569150399
21;0.01640625;-0.000647103496002425;0.0009603831280458052
22;0.0171875;-0.0008863108204100929;0.0008877558874094877
23;0.01796875;-0.0009523776344740516;0.0006517812137711113
24;0.01875;-0.000835056261413077;0.0003008474394050608
25;0.01953125;-0.0005584805026733382;-0.0001039310080959884
26;0.0203125;-0.0001772820405439764;-0.0004968377414371615
27;0.02109375;0.0002378333294454175;-0.0008092969406921686
28;0.021875;0.0006105875331267422;-0.0009742695150194435
29;0.02265625;0.0008729400828855204;-0.0009426815063662274
30;0.0234375;0.00097180624389163;-0.0007081659941121642
31;0.02421875;0.0008808390724368563;-0.0003216038640729834
32;0.025;0.0006079320418924301;0.0001220200437283362
33;0.02578125;0.0002038707341019593;0.000520976798175828
34;0.0265625;-0.0002455353918999018;0.0008027571889594278
35;0.02734375;-0.0006386047140575594;0.0009337252758238415
36;0.028125;-0.0008912006920288225;0.0009035861902854472
37;0.02890625;-0.0009591863419681581;0.0007107486399130872
38;0.0296875;-0.000845385178630901;0.0003703964883546481
39;0.03046875;-0.000582837666781207;-6.366516416278499e-05
40;0.03125;-0.0002189590417126889;-0.0004949717893628265
41;0.03203125;0.0001926840798915918;-0.0008160556720445318
42;0.0328125;0.0005849298198986237;-0.0009558696338748025
43;0.03359375;0.0008793700845425669;-0.0009035396240975045
44;0.034375;0.001004143764167982;-0.0006917996175914708
45;0.03515625;0.0009283995518435024;-0.0003644899972954362
