dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.07853981633974483;0.006168502750680848;0.5714285714285706;0.5224975068673099;0.5773502691896257;0.9897433186107857;0.5772513447855568;0.9998286579060442
