dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.179519580205131;0.03222727967702647;0.5833333333333331;0.5767751196656058;0.5773502691896257;1.010362971081845;0.5768481480590616;0.9991303006903091
