iT;t;p1;p2
0;0;0.0005000000000008082;-0.0009659258262836349
1;0.00078125;0.0006237327913880703;-0.0009936290278731602
2;0.0015625;0.0007329546908765548;-0.000998685008942364
3;0.00234375;0.000825524827598024;-0.0009811088433659054
4;0.003125;0.0008990869394567522;-0.0009412481718155896
5;0.00390625;0.0009522445755110264;-0.0008801151239373541
6;0.004687500000000001;0.0009836050966572215;-0.0007990630792828361
7;0.005468750000000001;0.0009926788434350331;-0.0007000187342116929
8;0.00625;0.0009791258513829413;-0.0005852060137088328
9;0.00703125;0.0009434345154583445;-0.0004572988474938743
10;0.0078125;0.0008863188904386885;-0.0003191807218856696
11;0.008593750000000001;0.0008092213773670239;-0.0001740364898778962
12;0.009375000000000001;0.0007138221084906706;-2.51410784141765e-05
13;0.01015625;0.0006024021501544933;0.0001240931100428328
14;0.0109375;0.0004774374078506422;0.0002703010714415969
15;0.01171875;0.0003418529175686696;0.0004101472652075066
16;0.0125;0.0001986823518875636;0.0005404842544878518
17;0.01328125;5.123946558243188e-05;0.0006583509896318914
18;0.0140625;-9.716906374832327e-05;0.0007611039524714734
19;0.01484375;-0.0002431326000841816;0.0008464203199204579
20;0.015625;-0.0003833777419575627;0.0009123998877379753
21;0.01640625;-0.0005146984147133238;0.000957563954726323
22;0.0171875;-0.0006341551106919598;0.0009809266713797673
23;0.01796875;-0.0007390297794108422;0.0009819829078936576
24;0.01875;-0.0008269851120148684;0.0009607486874014305
25;0.01953125;-0.000896030815858942;0.0009177338768829986
26;0.0203125;-0.0009446440527911871;0.0008539528091602131
27;0.02109375;-0.0009717366371646629;0.0007708802298393658
28;0.021875;-0.0009767377571305524;0.0006704348578786583
29;0.02265625;-0.0009595546209721583;0.0005549194725852478
30;0.0234375;-0.0009206192875621105;0.0004269817861189425
31;0.02421875;-0.0008608382433287164;0.0002895416983506037
32;0.025;-0.0007816063063996404;0.0001457352525406989
33;0.02578125;-0.0006847434416154434;-1.16622154896125e-06
34;0.0265625;-0.0005724800469395658;-0.000147822290335958
35;0.02734375;-0.0004473818799273959;-0.0002909065343183037
36;0.028125;-0.0003123123624735899;-0.0004271755864198526
37;0.02890625;-0.0001703486636030872;-0.000553548144118828
38;0.0296875;-2.472776568527865e-05;-0.0006671696099744989
39;0.03046875;0.0001212415991471128;-0.0007654806775081865
40;0.03125;0.0002642416575326932;-0.0008462707827411111
41;0.03203125;0.0004010320717219006;-0.0009077304242587219
42;0.0328125;0.0005285137463212555;-0.0009484875754929408
43;0.03359375;0.0006438076225089579;-0.0009676393354996333
44;0.034375;0.0007443122647603985;-0.0009647682475725593
45;0.03515625;0.0008277691908578731;-0.0009399534233359661
46;0.0359375;0.0008923078496668195;-0.0008937701260507491
47;0.03671875;0.0009364926426040176;-0.0008272867281362476
48;0.03750000000000001;0.0009593503420080436;-0.0007420527228471533
49;0.03828125;0.0009603954118165132;-0.0006400793528653304
50;0.0390625;0.000939636747550783;-0.0005237993030459828
51;0.03984375;0.0008975797227974533;-0.0003959989485164465
52;0.040625;0.0008352112084937571;-0.0002597135440830633
53;0.04140625000000001;0.0007539787953289883;-0.0001180969053577924
54;0.0421875;0.0006557552207777072;2.570978419458713e-05
55;0.04296875;0.0005427972734790068;0.0001686667490053684
56;0.04375;0.0004176928032619654;0.000307850496568036
57;0.04453125;0.0002833035487849723;0.0004403928206931627
58;0.04531250000000001;0.0001426992584212198;0.0005633950679219244
59;0.04609375;-9.107299342653508e-07;0.0006739012432335455
60;0.046875;-0.0001442519589342391;0.0007690059157888986
61;0.04765625;-0.0002840606509190444;0.0008461031260377758
62;0.0484375;-0.0004171632391360813;0.0009031901922658861
63;0.04921875000000001;-0.0005405547280374815;0.000939077500929754
64;0.05;-0.0006514750841506924;0.0009533842575453689
65;0.05078125;-0.0007474759490214654;0.0009463157420144494
66;0.0515625;-0.0008264731718159935;0.0009183589711572836
67;0.05234375;-0.0008867778393011416;0.0008700959435548868
68;0.05312500000000001;-0.0009271063456560986;0.0008022620869917736
69;0.05390625;-0.0009465745956739442;0.0007160044424223438
70;0.0546875;-0.0009446919193578647;0.0006131427554913036
71;0.05546875;-0.0009213712711634245;0.0004962222347528577
72;0.05625;-0.0008769683537645241;0.0003682927615026678
73;0.05703125000000001;-0.0008123442073813563;0.0002325485404636789
74;0.0578125;-0.0007289262124401228;9.206132114743296e-05
75;0.05859375;-0.0006287265687369103;-5.024348496757761e-05
76;0.059375;-0.0005142829612375868;-0.0001914179974362552
77;0.06015625;-0.0003885129654171939;-0.0003283339045452221
78;0.06093750000000001;-0.0002545164882142805;-0.0004577189631299808
79;0.06171875;-0.0001153930436504213;-0.0005763997893895278
80;0.0625;2.585746846269405e-05;-0.0006815880471709462
81;0.06328125;0.000166322221786088;-0.0007710193845682578
