dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.1308996938995747;0.01713472986300236;1;4.629541904753016;0.578692738094127;0.5773502691896258;1.002325224350177;0.07557497350975907;0.1799999999999999;0;0.9995471671668984;-0.2779315748703715
