iT;t;p1;p2
0;0;-0.000866025403785405;0
1;0.00078125;-0.0008258792480167662;-7.535906600963926e-05
2;0.0015625;-0.0007810927391129022;-0.0001501566840407994
3;0.00234375;-0.0007318807162803864;-0.0002240583817633516
4;0.003125;-0.00067855954361562;-0.0002965802766136487
5;0.00390625;-0.0006214154609433346;-0.0003673546087057389
6;0.004687500000000001;-0.0005607932434656959;-0.0004359490249778257
7;0.005468750000000001;-0.000497031394433615;-0.0005019961946028199
8;0.00625;-0.0004305039016424909;-0.0005651074262236951
9;0.00703125;-0.000361587689553744;-0.0006249364015715742
10;0.0078125;-0.0002906816054585685;-0.0006811383211082026
11;0.008593750000000001;-0.0002181894229404217;-0.0007334016246810885
12;0.009375000000000001;-0.0001445277638036183;-0.0007814290272136759
13;0.01015625;-7.011659593085066e-05;-0.000824953596593995
14;0.0109375;4.618215361536689e-06;-0.0008637302225859381
15;0.01171875;7.925078475068403e-05;-0.000897543957715167
16;0.0125;0.0001533552416598619;-0.000926206361124097
17;0.01328125;0.000226509826338391;-0.0009495599159426623
18;0.0140625;0.0002982981342161868;-0.0009674765480790862
19;0.01484375;0.0003683122939861505;-0.0009798599572216442
20;0.015625;0.0004361547274148355;-0.0009866449978801484
21;0.01640625;0.0005014407998658044;-0.0009877988090825813
22;0.0171875;0.0005638007331564646;-0.0009833204205188888
23;0.01796875;0.0006228818919709056;-0.0009732411094347526
24;0.01875;0.0006783506501382893;-0.0009576239260032556
25;0.01953125;0.0007298943691059397;-0.0009365634893517457
26;0.0203125;0.0007772230995944559;-0.0009101852907325755
27;0.02109375;0.0008200712594543802;-0.0008786450399635252
28;0.021875;0.0008581990954373472;-0.0008421276887678649
29;0.02265625;0.0008913940477034051;-0.0008008463941209243
30;0.0234375;0.0009194719209233426;-0.000755041248484171
31;0.02421875;0.0009422779168867615;-0.0007049779087395791
32;0.025;0.0009596874800621435;-0.0006509460450582575
33;0.02578125;0.0009716069812194897;-0.0005932576788059881
34;0.0265625;0.0009779742147012864;-0.0005322453770730817
35;0.02734375;0.0009787587209994324;-0.0004682603433347292
36;0.028125;0.0009739619232173405;-0.0004016703948153122
37;0.02890625;0.0009636170836368289;-0.0003328578522877971
38;0.0296875;0.0009477890762023359;-0.0002622173445203657
39;0.03046875;0.0009265739798773135;-0.0001901535467917862
40;0.03125;0.0009000984930859582;-0.0001170788616586075
41;0.03203125;0.0008685191745504047;-4.341105858903423e-05
42;0.0328125;0.0008320215141376744;3.042911632652097e-05
43;0.03359375;0.0007908188399738947;0.0001040203452618016
44;0.034375;0.0007451510679506631;0.0001769431454476944
45;0.03515625;0.0006952833013874246;0.0002487822632749233
46;0.0359375;0.0006415042888789912;0.0003191290425424616
47;0.03671875;0.000584124749607895;0.0003875837528208119
48;0.03750000000000001;0.0005234755758133739;0.0004537578647898499
49;0.03828125;0.0004599059229046058;0.0005172762594251404
50;0.0390625;0.0003937811983452851;0.0005777793583519042
51;0.03984375;0.000325480960943499;0.0006349251631642497
52;0.040625;0.0002553967426213906;0.0006883911920567698
53;0.04140625000000001;0.0001839298051701614;0.0007378763026035055
54;0.0421875;0.0001114888449033439;0.0007831023904003587
55;0.04296875;3.848765823022404e-05;0.0008238159537938827
56;0.04375;-3.465721852080605e-05;0.0008597895159330923
57;0.04453125;-0.0001075288816494435;0.0008908228960393672
58;0.04531250000000001;-0.0001797124315766988;0.0009167443227321807
59;0.04609375;-0.0002507973299093654;0.0009374113832905095
60;0.046875;-0.0003203797287530581;0.0009527118036108581
61;0.04765625;-0.0003880647592614158;0.000962564054740748
62;0.0484375;-0.0004534687665156412;0.0009669177830602393
63;0.04921875000000001;-0.0005162214782856722;0.000965754062472494
64;0.05;-0.000575968095489543;0.0009590854687454945
65;0.05078125;-0.0006323712927596148;0.0009469559781175955
66;0.0515625;-0.0006851131179009448;0.0009294406947854365
67;0.05234375;-0.0007338967797376009;0.0009066454144554351
68;0.05312500000000001;-0.0007784483143401152;0.0008787060332290745
69;0.05390625;-0.0008185181204159638;0.0008457878111490421
70;0.0546875;-0.0008538823553199867;0.000808084495668974
71;0.05546875;-0.0008843441839729849;0.0007658173002956422
72;0.05625;-0.0009097348737086008;0.0007192337163767585
73;0.05703125000000001;-0.0009299147289970241;0.0006686061139570635
74;0.0578125;-0.0009447738608704034;0.0006142300674933191
75;0.05859375;-0.0009542327867464451;0.0005564223368423882
76;0.059375;-0.0009582428573959115;0.0004955184582134583
77;0.06015625;-0.0009567865085955418;0.0004318699660975274
78;0.06093750000000001;-0.000949877336154259;0.0003658413751329211
79;0.06171875;-0.0009375599938910758;0.0002978071784127678
80;0.0625;-0.0009199099151331325;0.0002281492210443048
81;0.06328125;-0.0008970328593231139;0.0001572548244439531
82;0.06406250000000001;-0.0008690642863176853;8.551591641510943e-05
83;0.06484375000000001;-0.0008361685618870259;1.332915131513346e-05
