dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.2513274122871835;0.0631654681669719;0.555555555555556;0.5906232285728893;0.5773502691896257;0.9622504486493771;0.5763377220403363;0.9982462168923716
