dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.2513274122871835;0.0631654681669719;2;3.660871687156551;0.1430028002795528;0.5773502691896258;0.2476881157088102;0.1451039491387374;0.017578125;0;0.9982462168923716;75.18767298914639
