x_phys_m;y_phys_m;z_phys_m;p_peak_Pa
99;-0.01250000000000018;-0.01250000000000018;0;0.001999890419938311
100;0.01249999999999973;0.01249999999999973;0;0.001999890419928837
101;0.03749999999999964;0.03749999999999964;0;0.001999890419853045
102;0.0625;0.0625;0;0.00146907779262052
103;0.08749999999999991;0.08749999999999991;0;0.0009149280018050408
104;0.1124999999999998;0.1124999999999998;0;0.0007238098014757607
105;0.1374999999999997;0.1374999999999997;0;0.0004746086878431789
106;0.1624999999999996;0.1624999999999996;0;0.0004051539185165145
107;0.1875;0.1875;0;0.0003886518122537084
108;0.2124999999999999;0.2124999999999999;0;0.0003283687584030311
109;0.2374999999999998;0.2374999999999998;0;0.0002969350920712559
110;0.2625000000000002;0.2625000000000002;0;0.0002753892248866423
111;0.2875000000000001;0.2875000000000001;0;0.0002379929149753934
112;0.3125;0.3125;0;0.0002267830483617672
113;0.3374999999999999;0.3374999999999999;0;0.0002341641466235463
114;0.3624999999999998;0.3624999999999998;0;0.0001934137022014211
115;0.3875000000000002;0.3875000000000002;0;0.0001846808504618973
116;0.4125000000000001;0.4125000000000001;0;0.0001876662494169073
117;0.4375;0.4375;0;0.0001587076154313158
118;0.4625000000000004;0.4625000000000004;0;0.0001520714117286086
119;0.4875000000000003;0.4875000000000003;0;0.0001456986819619032
120;0.5125000000000002;0.5125000000000002;0;0.00012830573432628
121;0.5375000000000001;0.5375000000000001;0;0.0001263258000013442
122;0.5625;0.5625;0;0.0001301699927580558
123;0.5875000000000004;0.5875000000000004;0;0.0001229584384248028
124;0.6125000000000003;0.6125000000000003;0;0.0001131485894726816
125;0.6374999999999997;0.6374999999999997;0;0.0001110910215137058
126;0.6624999999999996;0.6624999999999996;0;0.0001071739760997543
127;0.6875;0.6875;0;0.0001008049754886997
128;0.7124999999999999;0.7124999999999999;0;9.940272947043632e-05
129;0.7374999999999998;0.7374999999999998;0;9.136655506836194e-05
130;0.7624999999999997;0.7624999999999997;0;8.625404160511606e-05
131;0.7874999999999996;0.7874999999999996;0;8.814941346220917e-05
132;0.8125;0.8125;0;8.576248604678474e-05
133;0.8374999999999999;0.8374999999999999;0;8.133963876844069e-05
134;0.8624999999999998;0.8624999999999998;0;7.916245260730659e-05
135;0.8875000000000002;0.8875000000000002;0;7.709923285877571e-05
136;0.9125000000000001;0.9125000000000001;0;7.404625564314915e-05
137;0.9375;0.9375;0;7.232073237635939e-05
138;0.9624999999999999;0.9624999999999999;0;7.110006575317133e-05
139;0.9874999999999998;0.9874999999999998;0;6.697435359607576e-05
140;1.0125;1.0125;0;6.50347227519887e-05
141;1.0375;1.0375;0;6.449911346824895e-05
142;1.0625;1.0625;0;6.238829865878873e-05
143;1.0875;1.0875;0;6.12776195225706e-05
144;1.1125;1.1125;0;6.105532178442744e-05
145;1.1375;1.1375;0;6.006721564707127e-05
146;1.1625;1.1625;0;5.899881718581432e-05
147;1.1875;1.1875;0;5.818231034027119e-05
148;1.2125;1.2125;0;5.495059071828711e-05
149;1.2375;1.2375;0;5.175600995244166e-05
150;1.2625;1.2625;0;5.093138580036793e-05
151;1.2875;1.2875;0;5.102970874304443e-05
152;1.3125;1.3125;0;4.944084867967529e-05
153;1.3375;1.3375;0;4.956709700347042e-05
154;1.3625;1.3625;0;5.293414562856918e-05
155;1.3875;1.3875;0;5.805738872292435e-05
156;1.4125;1.4125;0;5.95918896806326e-05
157;1.4375;1.4375;0;5.273896685290929e-05
158;1.4625;1.4625;0;4.286167609279804e-05
159;1.4875;1.4875;0;4.235451724336291e-05
160;1.5125;1.5125;0;4.222674792231371e-05
161;1.5375;1.5375;0;4.093148983959809e-05
162;1.5625;1.5625;0;4.071160161818928e-05
163;1.5875;1.5875;0;4.143873186042889e-05
164;1.6125;1.6125;0;4.495434491976374e-05
165;1.6375;1.6375;0;5.071129288580767e-05
166;1.6625;1.6625;0;5.463979173706927e-05
167;1.6875;1.6875;0;5.504549299454687e-05
168;1.7125;1.7125;0;5.120356833761734e-05
169;1.7375;1.7375;0;4.508752903120705e-05
170;1.7625;1.7625;0;3.543784720250178e-05
171;1.787500000000001;1.787500000000001;0;3.425615718318417e-05
172;1.8125;1.8125;0;3.427109564313467e-05
173;1.8375;1.8375;0;3.442437378945821e-05
174;1.862500000000001;1.862500000000001;0;3.580578999162756e-05
175;1.887499999999999;1.887499999999999;0;4.128489323799508e-05
176;1.9125;1.9125;0;4.765040211888532e-05
177;1.9375;1.9375;0;4.964038918349918e-05
178;1.962499999999999;1.962499999999999;0;4.795595413042987e-05
179;1.9875;1.9875;0;4.409085069786066e-05
180;2.0125;2.0125;0;3.764022151623665e-05
181;2.0375;2.0375;0;2.907782989799077e-05
182;2.0625;2.0625;0;2.858799268778964e-05
183;2.0875;2.0875;0;2.893345638691856e-05
184;2.1125;2.1125;0;2.921845646142178e-05
185;2.1375;2.1375;0;3.010508819064241e-05
186;2.1625;2.1625;0;3.431920994974752e-05
187;2.1875;2.1875;0;3.823446970348708e-05
188;2.2125;2.2125;0;3.986370451987872e-05
189;2.2375;2.2375;0;3.930952256799479e-05
190;2.2625;2.2625;0;3.689132720789222e-05
191;2.2875;2.2875;0;3.33420082559618e-05
192;2.3125;2.3125;0;2.879927855777494e-05
193;2.3375;2.3375;0;2.58587081892377e-05
194;2.3625;2.3625;0;2.561898950640785e-05
195;2.3875;2.3875;0;2.333335728129295e-05
196;2.412500000000001;2.412500000000001;0;1.936319510302075e-05
197;2.4375;2.4375;0;1.770749156548837e-05
198;2.4625;2.4625;0;2.086362794292048e-05
199;2.487500000000001;2.487500000000001;0;2.29564287129356e-05
