dumb;k_LU;k2_LU;cp_LU_xcorr;cp_LU_phase;cs_LU;cp_over_cs_corr;cs_ana;cp_over_cs_ana
0;0.2513274122871835;0.0631654681669719;0.5813953488372096;33.2308467762187;0.5773502691896257;1.007006283470278;0.5766307017450202;0.9987536726264706
