iT;t;p1;p2
0;0;0.0009510565162903125;0.0005877852522833867
1;0.00078125;0.0009192431601642662;0.0006584424487148984
2;0.0015625;0.0008798870917985369;0.0007236901026317355
3;0.00234375;0.0008333096171971496;0.0007829981648607524
4;0.003125;0.0007798953660274796;0.0008358747301523787
5;0.00390625;0.0007200810461919597;0.0008818912360766262
6;0.004687500000000001;0.0006543598658102686;0.0009206650102745092
7;0.005468750000000001;0.0005832695420053824;0.0009518831938445752
8;0.00625;0.0005073957499917015;0.000975284712959971
9;0.00703125;0.0004273595167016235;0.0009906828317790921
10;0.0078125;0.0003438198449809231;0.0009979464555082511
11;0.008593750000000001;0.0002574606472004841;0.0009970212506118514
12;0.009375000000000001;0.0001689927149755022;0.0009879102211319453
13;0.01015625;7.914036712008965e-05;0.0009706933693678366
14;0.0109375;-1.135704736536051e-05;0.0009455075228856913
15;0.01171875;-0.0001017585986270812;0.0009125645446867262
16;0.0125;-0.0001913205420104684;0.0008721304248524575
17;0.01328125;-0.0002793096690065037;0.0008245420851835661
18;0.0140625;-0.0003650021403416304;0.0007701857855219411
19;0.01484375;-0.000447696541679458;0.0007095126031610258
20;0.015625;-0.0005267125835644038;0.0006430162373665856
21;0.01640625;-0.0006014036709795315;0.0005712472753316433
22;0.0171875;-0.0006711552793584966;0.0004947905092270352
23;0.01796875;-0.0007353968587153759;0.000414278130222101
24;0.01875;-0.0007935997092166266;0.0003303666995672453
25;0.01953125;-0.0008452880580402203;0.0002437494353178712
26;0.0203125;-0.0008900362791166572;0.0001551330005137667
27;0.02109375;-0.0009274790042942035;6.524906694949095e-05
28;0.021875;-0.0009573075568406845;-2.516889947893712e-05
29;0.02265625;-0.0009792789858901567;-0.0001153745992989267
30;0.0234375;-0.000993211612609457;-0.0002046319204017285
31;0.02421875;-0.0009989929081276234;-0.0002922041910456604
32;0.025;-0.0009965740848561684;-0.0003773767254055353
33;0.02578125;-0.0009859767718201813;-0.0004594459383042704
34;0.0265625;-0.0009672866179357698;-0.0005377407587066804
35;0.02734375;-0.0009406587541131254;-0.0006116106952921049
36;0.028125;-0.0009063104110869821;-0.0006804453419704259
37;0.02890625;-0.0008645251936532835;-0.0007436618526999913
38;0.0296875;-0.0008156447521230348;-0.0008007261862890876
39;0.03046875;-0.0007600719292118659;-0.00085114849731364
40;0.03125;-0.0006982615578294826;-0.0008945181910272973
41;0.03203125;-0.0006307225732674245;-0.000930514980505374
42;0.0328125;-0.0005580080398127999;-0.0009589461413194537
43;0.03359375;-0.0004807163431432097;-0.00097972755874783
44;0.034375;-0.0003994805534925187;-0.0009928467272194059
45;0.03515625;-0.0003149687855833842;-0.0009982462789632034
46;0.0359375;-0.0002278729257246444;-0.000995728341318151
47;0.03671875;-0.0001389081063318069;-0.0009849045600750135
48;0.03750000000000001;-4.880067935649398e-05;-0.0009653337126754499
49;0.03828125;4.171320838016376e-05;-0.000936796066611123
50;0.0390625;0.0001318999019493579;-0.000899631729983715
51;0.03984375;0.0002210288784567638;-0.0008548489780935142
52;0.040625;0.0003083817575960286;-0.0008038634167064629
53;0.04140625000000001;0.0003932468476932627;-0.0007478552214858306
54;0.0421875;0.0004749197815196264;-0.0006871591600846235
55;0.04296875;0.0005526917531710751;-0.0006211314119089669
56;0.04375;0.0006258529083614425;-0.0005487997429440838
57;0.04453125;0.0006937009456843649;-0.0004699335825553893
58;0.04531250000000001;0.0007555846503729905;-0.000385801573277907
59;0.04609375;0.0008109613594532069;-0.0002988597185170268
60;0.046875;0.0008594683691474833;-0.000211458009270397
61;0.04765625;0.0009009489281387081;-0.0001244467101457758
62;0.0484375;0.0009354091979692688;-3.692073484747501e-05
63;0.04921875000000001;0.0009628713409028933;5.254873957483142e-05
64;0.05;0.0009831858219892335;0.0001440587757504848
65;0.05078125;0.0009958902255107205;0.0002355509460964337
66;0.0515625;0.001000256230762868;0.0003238594729471818
67;0.05234375;0.0009955579438762168;0.0004068943148543743
68;0.05312500000000001;0.0009814850035922973;0.0004849734924619042
69;0.05390625;0.000958445595131252;0.0005600033496572602
70;0.0546875;0.0009275249480159194;0.0006330927711815093
71;0.05546875;0.0008900053524598661;0.000702855562944175
72;0.05625;0.00084669169573696;0.0007660880846553179
73;0.05703125000000001;0.0007974740880551204;0.000820337981015958
74;0.0578125;0.0007415254013949379;0.0008658633739173638
75;0.05859375;0.0006780984579487873;0.0009050055443253768
76;0.059375;0.0006074333189379407;0.0009394569506374258
77;0.06015625;0.0005310615613325353;0.0009681783132956904
78;0.06093750000000001;0.0004511789134653554;0.0009881216680393361
79;0.06171875;0.0003694397565254803;0.0009971496324207389
80;0.0625;0.0002860989426759867;0.0009961279556591762
81;0.06328125;0.0002002436463612867;0.0009879810012307644
82;0.06406250000000001;0.0001110537650485336;0.0009745908997350247
83;0.06484375000000001;1.90985774300619e-05;0.0009548356105331853
84;0.065625;-7.344804047685709e-05;0.0009258810714716977
85;0.06640625;-0.0001639814421518319;0.0008864361445451626
86;0.0671875;-0.0002510918967478422;0.0008384329445145037
87;0.06796875000000001;-0.0003352276250060034;0.0007852849319078814
88;0.06875000000000001;-0.0004177112554278513;0.0007285422891717038
89;0.06953125;-0.00049892203568902;0.0006666443837654393
90;0.0703125;-0.0005772788832511347;0.0005971586289016765
91;0.07109375;-0.0006500476295722516;0.0005200828489743495
92;0.07187500000000001;-0.0007153007212063282;0.0004384884091829614
93;0.07265625000000001;-0.0007732262349027982;0.0003557682836306715
94;0.0734375;-0.0008254803445500632;0.0002725281006140297
95;0.07421875;-0.0008731405243243747;0.0001866665354365674
96;0.07500000000000001;-0.0009152052355337522;9.655117685269943e-05
97;0.07578125000000001;-0.0009491641784980706;3.707280995968176e-06
98;0.07656250000000001;-0.000973140695739024;-8.810191786778887e-05
99;0.07734375;-0.0009875212337438672;-0.0001763513786556814
100;0.078125;-0.0009943962216804418;-0.000261823402685953
