dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.1570796326794897;0.02467401100272339;2;2.30034860816885;0.1437717880105531;0.5773502691896258;0.2490200415292999;0.09068996821171088;0.004499999999999948;0;0.9993146316241767;75.08091709569288
