dumb;k_LU;k2_LU;peakN;cp_phys;cp_LU;cs_LU;cp_over_cs;omega_LU;tvi_LU;omega_tvi_sq;cp_over_cs_analytisch;Abweichung
0;0.1963495408493621;0.0385531421917553;1;4.614331000484108;0.5767913750605135;0.5773502691896258;0.9990319669723254;0.1133624602646386;0.1799999999999999;0;0.9989811261255213;-0.005089270004665636
